29.92908163,29.52186781,0.113299969,60.38853475,0
31.8668528,30.06678348,0.107749229,59.22464202,0
32.14062606,30.14108664,0.086185906,57.30191592,0
38.0318723,31.60295412,0.051391666,67.05910873,0
43.47990144,32.76577102,0.071607188,55.99220358,0
55.34063041,34.86088204,0.015879499,61.27171956,0
53.94003379,34.63822428,0.010734915,61.9832134,0
63.78705492,36.09465102,0.008315894,62.24836137,0
65.57848347,36.33522738,0.008117046,61.59033327,0
27.58346043,28.81297498,0.034099848,46.86713262,0
27.51787397,28.79229755,0.031694047,48.29500972,0
26.68203598,28.52437931,0.032562204,47.7263142,0
29.06270251,29.26671993,0.033043503,51.4714338,0
29.34100307,29.34949914,0.03287687,50.48674936,0
28.19355497,29.0029968,0.034962427,50.8117694,0
28.12274204,28.98115326,0.033951556,47.33007273,0
28.83943761,29.19973574,0.032602604,43.68003133,0
29.67974039,29.44920196,0.031139036,49.06877369,0
32.25559036,30.1720999,0.026852625,51.44605274,0
30.32178571,29.63509548,0.032544845,46.99372841,0
26.52650988,28.47360226,0.036399516,49.29007354,0
26.88856208,28.59135156,0.034881653,51.67850996,0
25.8182133,28.23852369,0.0408796,56.14802109,0
28.20639592,29.00695195,0.039092371,55.61589288,0
28.04238514,28.956299,0.035833255,45.85347886,0
26.75583294,28.54836951,0.03780305,51.80102924,0
25.0913984,27.99049732,0.039527332,55.17522899,0
26.83287978,28.5733457,0.035880285,53.88336886,0
28.77701168,29.18091386,0.033330676,54.17375912,0
28.21167856,29.00857854,0.037351376,53.40817617,0
27.62600394,28.82636139,0.038893732,53.27994413,0
43.94707328,32.85859916,0.013316023,56.20559009,0
46.39510472,33.32944319,0.01165409,53.80946364,0
45.28478857,33.11904689,0.012897112,52.41601002,0
46.86398907,33.41678506,0.011986521,47.6089443,0
47.42186323,33.51957227,0.01277189,46.64425892,0
48.02840815,33.62996385,0.012210991,46.78567712,0
47.81961954,33.59212233,0.013624083,46.20189664,0
43.33754435,32.73728598,0.019070942,48.80353957,0
38.3241159,31.6694429,0.020502643,57.33055713,0
37.61642573,31.50755054,0.018562089,59.14036613,0
38.64260636,31.74132822,0.020783653,58.92133869,0
39.1847945,31.86235147,0.022991451,59.25049607,0
45.950024,33.24571485,0.011068193,52.5550896,0
46.19651835,33.29218491,0.011419966,49.01044715,0
47.51987462,33.53750572,0.012449852,48.82217439,0
47.66268495,33.56357007,0.012773499,51.57978469,0
45.12547466,33.08843566,0.01572323,55.62175649,0
42.67855952,32.60419506,0.017937226,59.18695149,0
43.62214508,32.79414036,0.016193664,58.70148414,0
44.32234593,32.93245478,0.014325812,55.72027654,0
24.33694588,27.72532153,0.048577051,65.10387967,0
25.96028623,28.28618953,0.042799241,62.87620716,0
27.03203939,28.63757623,0.047222569,57.60697573,0
26.96245393,28.61518832,0.037066484,64.42672861,0
27.26624062,28.71250526,0.037362549,63.84333604,0
24.7276312,27.8636503,0.039305739,61.46742477,0
29.33827673,29.34869202,0.034003324,59.332018,0
31.0528195,29.84202078,0.026481363,61.6099836,0
7.704254207,17.73461208,0.180040857,66.74074994,1
8.659073073,18.74942809,0.17233078,72.69607551,1
10.23925187,20.20536452,0.190461476,85.23776501,1
9.497054681,19.55177877,0.209856608,85.74268407,1
12.66353782,22.05110103,0.119096165,62.42848097,0
9.587642464,19.63423661,0.132642684,63.30095039,0
